id1,id2,label
CHEBI_233960,CHEBI_233959,Enantiomers
CHEBI_234420,CHEBI_72587,Enantiomers
CHEBI_72587,CHEBI_234420,Enantiomers
CHEBI_234434,CHEBI_234433,Enantiomers
CHEBI_234433,CHEBI_234434,Enantiomers
CHEBI_234521,CHEBI_234520,Enantiomers
CHEBI_234520,CHEBI_234521,Enantiomers
CHEBI_234547,CHEBI_234545,Enantiomers
CHEBI_234545,CHEBI_234547,Enantiomers
CHEBI_235380,CHEBI_235379,Enantiomers
CHEBI_235379,CHEBI_235380,Enantiomers
CHEBI_76640,CHEBI_195630,Enantiomers
CHEBI_195630,CHEBI_76640,Enantiomers
CHEBI_235487,CHEBI_76457,Enantiomers
CHEBI_76457,CHEBI_235487,Enantiomers
